Temp,Prev Temp,Dummy,Pipe Node,Soil Modulus (E_soil),Pressure at Node,Spring Stiffness,Burst Occurred
-7,-11,,"[-50.0, -1.27, -1.27]",680000000,544848000,10000000,1
-7,-11,,"[50.0, -1.27, -1.27]",680000000,544848000,10000000,1
-7,-11,,"[50.0, 1.27, -1.27]",680000000,544848000,10000000,1
-7,-11,,"[-50.0, 1.27, -1.27]",680000000,544848000,10000000,1
-7,-11,,"[-50.0, -1.27, 1.27]",680000000,544848000,10000000,1
-7,-11,,"[50.0, -1.27, 1.27]",680000000,544848000,10000000,1
-7,-11,,"[50.0, 1.27, 1.27]",680000000,544848000,10000000,1
-7,-11,,"[-50.0, 1.27, 1.27]",680000000,544848000,10000000,1
-9,-1,,"[-50.0, -1.27, -1.27]",760000000,539304000,10000000,1
-9,-1,,"[50.0, -1.27, -1.27]",760000000,539304000,10000000,1
-9,-1,,"[50.0, 1.27, -1.27]",760000000,539304000,10000000,1
-9,-1,,"[-50.0, 1.27, -1.27]",760000000,539304000,10000000,1
-9,-1,,"[-50.0, -1.27, 1.27]",760000000,539304000,10000000,1
-9,-1,,"[50.0, -1.27, 1.27]",760000000,539304000,10000000,1
-9,-1,,"[50.0, 1.27, 1.27]",760000000,539304000,10000000,1
-9,-1,,"[-50.0, 1.27, 1.27]",760000000,539304000,10000000,1
-5,0,,"[-50.0, -1.27, -1.27]",600000000,540690000,10000000,1
-5,0,,"[50.0, -1.27, -1.27]",600000000,540690000,10000000,1
-5,0,,"[50.0, 1.27, -1.27]",600000000,540690000,10000000,1
-5,0,,"[-50.0, 1.27, -1.27]",600000000,540690000,10000000,1
-5,0,,"[-50.0, -1.27, 1.27]",600000000,540690000,10000000,1
-5,0,,"[50.0, -1.27, 1.27]",600000000,540690000,10000000,1
-5,0,,"[50.0, 1.27, 1.27]",600000000,540690000,10000000,1
-5,0,,"[-50.0, 1.27, 1.27]",600000000,540690000,10000000,1
0,5,,"[-50.0, -1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, -1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, 1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[-50.0, 1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[-50.0, -1.27, 1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, -1.27, 1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, 1.27, 1.27]",400000000,342690000,10000000,0
0,5,,"[-50.0, 1.27, 1.27]",400000000,342690000,10000000,0
5,10,,"[-50.0, -1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, -1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, 1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[-50.0, 1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[-50.0, -1.27, 1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, -1.27, 1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, 1.27, 1.27]",200000000,342690000,10000000,0
5,10,,"[-50.0, 1.27, 1.27]",200000000,342690000,10000000,0
10,15,,"[-50.0, -1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, -1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, 1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[-50.0, 1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[-50.0, -1.27, 1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, -1.27, 1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, 1.27, 1.27]",100000000,342690000,10000000,0
10,15,,"[-50.0, 1.27, 1.27]",100000000,342690000,10000000,0
15,17,,"[-50.0, -1.27, -1.27]",75000000,344076000,10000000,0
15,17,,"[50.0, -1.27, -1.27]",75000000,344076000,10000000,0
15,17,,"[50.0, 1.27, -1.27]",75000000,344076000,10000000,0
15,17,,"[-50.0, 1.27, -1.27]",75000000,344076000,10000000,0
15,17,,"[-50.0, -1.27, 1.27]",75000000,344076000,10000000,0
15,17,,"[50.0, -1.27, 1.27]",75000000,344076000,10000000,0
15,17,,"[50.0, 1.27, 1.27]",75000000,344076000,10000000,0
15,17,,"[-50.0, 1.27, 1.27]",75000000,344076000,10000000,0
20,20,,"[-50.0, -1.27, -1.27]",50000000,345000000,10000000,0
20,20,,"[50.0, -1.27, -1.27]",50000000,345000000,10000000,0
20,20,,"[50.0, 1.27, -1.27]",50000000,345000000,10000000,0
20,20,,"[-50.0, 1.27, -1.27]",50000000,345000000,10000000,0
20,20,,"[-50.0, -1.27, 1.27]",50000000,345000000,10000000,0
20,20,,"[50.0, -1.27, 1.27]",50000000,345000000,10000000,0
20,20,,"[50.0, 1.27, 1.27]",50000000,345000000,10000000,0
20,20,,"[-50.0, 1.27, 1.27]",50000000,345000000,10000000,0
25,25,,"[-50.0, -1.27, -1.27]",50000000,345000000,10000000,0
25,25,,"[50.0, -1.27, -1.27]",50000000,345000000,10000000,0
25,25,,"[50.0, 1.27, -1.27]",50000000,345000000,10000000,0
25,25,,"[-50.0, 1.27, -1.27]",50000000,345000000,10000000,0
25,25,,"[-50.0, -1.27, 1.27]",50000000,345000000,10000000,0
25,25,,"[50.0, -1.27, 1.27]",50000000,345000000,10000000,0
25,25,,"[50.0, 1.27, 1.27]",50000000,345000000,10000000,0
25,25,,"[-50.0, 1.27, 1.27]",50000000,345000000,10000000,0
30,-5,,"[-50.0, -1.27, -1.27]",50000000,541755000,10000000,1
30,-5,,"[50.0, -1.27, -1.27]",50000000,541755000,10000000,1
30,-5,,"[50.0, 1.27, -1.27]",50000000,541755000,10000000,1
30,-5,,"[-50.0, 1.27, -1.27]",50000000,541755000,10000000,1
30,-5,,"[-50.0, -1.27, 1.27]",50000000,541755000,10000000,1
30,-5,,"[50.0, -1.27, 1.27]",50000000,541755000,10000000,1
30,-5,,"[50.0, 1.27, 1.27]",50000000,541755000,10000000,1
30,-5,,"[-50.0, 1.27, 1.27]",50000000,541755000,10000000,1
-10,0,,"[-50.0, -1.27, -1.27]",800000000,538380000,10000000,1
-10,0,,"[50.0, -1.27, -1.27]",800000000,538380000,10000000,1
-10,0,,"[50.0, 1.27, -1.27]",800000000,538380000,10000000,1
-10,0,,"[-50.0, 1.27, -1.27]",800000000,538380000,10000000,1
-10,0,,"[-50.0, -1.27, 1.27]",800000000,538380000,10000000,1
-10,0,,"[50.0, -1.27, 1.27]",800000000,538380000,10000000,1
-10,0,,"[50.0, 1.27, 1.27]",800000000,538380000,10000000,1
-10,0,,"[-50.0, 1.27, 1.27]",800000000,538380000,10000000,1
-5,3,,"[-50.0, -1.27, -1.27]",600000000,539304000,10000000,1
-5,3,,"[50.0, -1.27, -1.27]",600000000,539304000,10000000,1
-5,3,,"[50.0, 1.27, -1.27]",600000000,539304000,10000000,1
-5,3,,"[-50.0, 1.27, -1.27]",600000000,539304000,10000000,1
-5,3,,"[-50.0, -1.27, 1.27]",600000000,539304000,10000000,1
-5,3,,"[50.0, -1.27, 1.27]",600000000,539304000,10000000,1
-5,3,,"[50.0, 1.27, 1.27]",600000000,539304000,10000000,1
-5,3,,"[-50.0, 1.27, 1.27]",600000000,539304000,10000000,1
0,5,,"[-50.0, -1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, -1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, 1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[-50.0, 1.27, -1.27]",400000000,342690000,10000000,0
0,5,,"[-50.0, -1.27, 1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, -1.27, 1.27]",400000000,342690000,10000000,0
0,5,,"[50.0, 1.27, 1.27]",400000000,342690000,10000000,0
0,5,,"[-50.0, 1.27, 1.27]",400000000,342690000,10000000,0
5,10,,"[-50.0, -1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, -1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, 1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[-50.0, 1.27, -1.27]",200000000,342690000,10000000,0
5,10,,"[-50.0, -1.27, 1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, -1.27, 1.27]",200000000,342690000,10000000,0
5,10,,"[50.0, 1.27, 1.27]",200000000,342690000,10000000,0
5,10,,"[-50.0, 1.27, 1.27]",200000000,342690000,10000000,0
10,15,,"[-50.0, -1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, -1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, 1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[-50.0, 1.27, -1.27]",100000000,342690000,10000000,0
10,15,,"[-50.0, -1.27, 1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, -1.27, 1.27]",100000000,342690000,10000000,0
10,15,,"[50.0, 1.27, 1.27]",100000000,342690000,10000000,0
10,15,,"[-50.0, 1.27, 1.27]",100000000,342690000,10000000,0
15,20,,"[-50.0, -1.27, -1.27]",75000000,342690000,10000000,0
15,20,,"[50.0, -1.27, -1.27]",75000000,342690000,10000000,0
15,20,,"[50.0, 1.27, -1.27]",75000000,342690000,10000000,0
15,20,,"[-50.0, 1.27, -1.27]",75000000,342690000,10000000,0
15,20,,"[-50.0, -1.27, 1.27]",75000000,342690000,10000000,0
15,20,,"[50.0, -1.27, 1.27]",75000000,342690000,10000000,0
15,20,,"[50.0, 1.27, 1.27]",75000000,342690000,10000000,0
15,20,,"[-50.0, 1.27, 1.27]",75000000,342690000,10000000,0
20,25,,"[-50.0, -1.27, -1.27]",50000000,342690000,10000000,0
20,25,,"[50.0, -1.27, -1.27]",50000000,342690000,10000000,0
20,25,,"[50.0, 1.27, -1.27]",50000000,342690000,10000000,0
20,25,,"[-50.0, 1.27, -1.27]",50000000,342690000,10000000,0
20,25,,"[-50.0, -1.27, 1.27]",50000000,342690000,10000000,0
20,25,,"[50.0, -1.27, 1.27]",50000000,342690000,10000000,0
20,25,,"[50.0, 1.27, 1.27]",50000000,342690000,10000000,0
20,25,,"[-50.0, 1.27, 1.27]",50000000,342690000,10000000,0
25,30,,"[-50.0, -1.27, -1.27]",50000000,342690000,10000000,0
25,30,,"[50.0, -1.27, -1.27]",50000000,342690000,10000000,0
25,30,,"[50.0, 1.27, -1.27]",50000000,342690000,10000000,0
25,30,,"[-50.0, 1.27, -1.27]",50000000,342690000,10000000,0
25,30,,"[-50.0, -1.27, 1.27]",50000000,342690000,10000000,0
25,30,,"[50.0, -1.27, 1.27]",50000000,342690000,10000000,0
25,30,,"[50.0, 1.27, 1.27]",50000000,342690000,10000000,0
25,30,,"[-50.0, 1.27, 1.27]",50000000,342690000,10000000,0
30,35,,"[-50.0, -1.27, -1.27]",50000000,342690000,10000000,0
30,35,,"[50.0, -1.27, -1.27]",50000000,342690000,10000000,0
30,35,,"[50.0, 1.27, -1.27]",50000000,342690000,10000000,0
30,35,,"[-50.0, 1.27, -1.27]",50000000,342690000,10000000,0
30,35,,"[-50.0, -1.27, 1.27]",50000000,342690000,10000000,0
30,35,,"[50.0, -1.27, 1.27]",50000000,342690000,10000000,0
30,35,,"[50.0, 1.27, 1.27]",50000000,342690000,10000000,0
30,35,,"[-50.0, 1.27, 1.27]",50000000,342690000,10000000,0
35,27,,"[-50.0, -1.27, -1.27]",50000000,348696000,10000000,1
35,27,,"[50.0, -1.27, -1.27]",50000000,348696000,10000000,1
35,27,,"[50.0, 1.27, -1.27]",50000000,348696000,10000000,1
35,27,,"[-50.0, 1.27, -1.27]",50000000,348696000,10000000,1
35,27,,"[-50.0, -1.27, 1.27]",50000000,348696000,10000000,1
35,27,,"[50.0, -1.27, 1.27]",50000000,348696000,10000000,1
35,27,,"[50.0, 1.27, 1.27]",50000000,348696000,10000000,1
35,27,,"[-50.0, 1.27, 1.27]",50000000,348696000,10000000,1
40,31,,"[-50.0, -1.27, -1.27]",50000000,349158000,10000000,1
40,31,,"[50.0, -1.27, -1.27]",50000000,349158000,10000000,1
40,31,,"[50.0, 1.27, -1.27]",50000000,349158000,10000000,1
40,31,,"[-50.0, 1.27, -1.27]",50000000,349158000,10000000,1
40,31,,"[-50.0, -1.27, 1.27]",50000000,349158000,10000000,1
40,31,,"[50.0, -1.27, 1.27]",50000000,349158000,10000000,1
40,31,,"[50.0, 1.27, 1.27]",50000000,349158000,10000000,1
40,31,,"[-50.0, 1.27, 1.27]",50000000,349158000,10000000,1
45,40,,"[-50.0, -1.27, -1.27]",50000000,347310000,10000000,1
45,40,,"[50.0, -1.27, -1.27]",50000000,347310000,10000000,1
45,40,,"[50.0, 1.27, -1.27]",50000000,347310000,10000000,1
45,40,,"[-50.0, 1.27, -1.27]",50000000,347310000,10000000,1
45,40,,"[-50.0, -1.27, 1.27]",50000000,347310000,10000000,1
45,40,,"[50.0, -1.27, 1.27]",50000000,347310000,10000000,1
45,40,,"[50.0, 1.27, 1.27]",50000000,347310000,10000000,1
45,40,,"[-50.0, 1.27, 1.27]",50000000,347310000,10000000,1
24,5,,"[-50.0, -1.27, -1.27]",50000000,353778000,10000000,1
24,5,,"[50.0, -1.27, -1.27]",50000000,353778000,10000000,1
24,5,,"[50.0, 1.27, -1.27]",50000000,353778000,10000000,1
24,5,,"[-50.0, 1.27, -1.27]",50000000,353778000,10000000,1
24,5,,"[-50.0, -1.27, 1.27]",50000000,353778000,10000000,1
24,5,,"[50.0, -1.27, 1.27]",50000000,353778000,10000000,1
24,5,,"[50.0, 1.27, 1.27]",50000000,353778000,10000000,1
24,5,,"[-50.0, 1.27, 1.27]",50000000,353778000,10000000,1
22,4,,"[-50.0, -1.27, -1.27]",50000000,353316000,10000000,1
22,4,,"[50.0, -1.27, -1.27]",50000000,353316000,10000000,1
22,4,,"[50.0, 1.27, -1.27]",50000000,353316000,10000000,1
22,4,,"[-50.0, 1.27, -1.27]",50000000,353316000,10000000,1
22,4,,"[-50.0, -1.27, 1.27]",50000000,353316000,10000000,1
22,4,,"[50.0, -1.27, 1.27]",50000000,353316000,10000000,1
22,4,,"[50.0, 1.27, 1.27]",50000000,353316000,10000000,1
22,4,,"[-50.0, 1.27, 1.27]",50000000,353316000,10000000,1
-15,3,,"[-50.0, -1.27, -1.27]",900000000,534684000,10000000,1
-15,3,,"[50.0, -1.27, -1.27]",900000000,534684000,10000000,1
-15,3,,"[50.0, 1.27, -1.27]",900000000,534684000,10000000,1
-15,3,,"[-50.0, 1.27, -1.27]",900000000,534684000,10000000,1
-15,3,,"[-50.0, -1.27, 1.27]",900000000,534684000,10000000,1
-15,3,,"[50.0, -1.27, 1.27]",900000000,534684000,10000000,1
-15,3,,"[50.0, 1.27, 1.27]",900000000,534684000,10000000,1
-15,3,,"[-50.0, 1.27, 1.27]",900000000,534684000,10000000,1
27,43,,"[-50.0, -1.27, -1.27]",50000000,337608000,10000000,0
27,43,,"[50.0, -1.27, -1.27]",50000000,337608000,10000000,0
27,43,,"[50.0, 1.27, -1.27]",50000000,337608000,10000000,0
27,43,,"[-50.0, 1.27, -1.27]",50000000,337608000,10000000,0
27,43,,"[-50.0, -1.27, 1.27]",50000000,337608000,10000000,0
27,43,,"[50.0, -1.27, 1.27]",50000000,337608000,10000000,0
27,43,,"[50.0, 1.27, 1.27]",50000000,337608000,10000000,0
27,43,,"[-50.0, 1.27, 1.27]",50000000,337608000,10000000,0
38,23,,"[-50.0, -1.27, -1.27]",50000000,351930000,10000000,1
38,23,,"[50.0, -1.27, -1.27]",50000000,351930000,10000000,1
38,23,,"[50.0, 1.27, -1.27]",50000000,351930000,10000000,1
38,23,,"[-50.0, 1.27, -1.27]",50000000,351930000,10000000,1
38,23,,"[-50.0, -1.27, 1.27]",50000000,351930000,10000000,1
38,23,,"[50.0, -1.27, 1.27]",50000000,351930000,10000000,1
38,23,,"[50.0, 1.27, 1.27]",50000000,351930000,10000000,1
38,23,,"[-50.0, 1.27, 1.27]",50000000,351930000,10000000,1
23,2,,"[-50.0, -1.27, -1.27]",50000000,354702000,10000000,1
23,2,,"[50.0, -1.27, -1.27]",50000000,354702000,10000000,1
23,2,,"[50.0, 1.27, -1.27]",50000000,354702000,10000000,1
23,2,,"[-50.0, 1.27, -1.27]",50000000,354702000,10000000,1
23,2,,"[-50.0, -1.27, 1.27]",50000000,354702000,10000000,1
23,2,,"[50.0, -1.27, 1.27]",50000000,354702000,10000000,1
23,2,,"[50.0, 1.27, 1.27]",50000000,354702000,10000000,1
23,2,,"[-50.0, 1.27, 1.27]",50000000,354702000,10000000,1
33,-6,,"[-50.0, -1.27, -1.27]",50000000,544527000,10000000,1
33,-6,,"[50.0, -1.27, -1.27]",50000000,544527000,10000000,1
33,-6,,"[50.0, 1.27, -1.27]",50000000,544527000,10000000,1
33,-6,,"[-50.0, 1.27, -1.27]",50000000,544527000,10000000,1
33,-6,,"[-50.0, -1.27, 1.27]",50000000,544527000,10000000,1
33,-6,,"[50.0, -1.27, 1.27]",50000000,544527000,10000000,1
33,-6,,"[50.0, 1.27, 1.27]",50000000,544527000,10000000,1
33,-6,,"[-50.0, 1.27, 1.27]",50000000,544527000,10000000,1
5,-14,,"[-50.0, -1.27, -1.27]",200000000,530667000,10000000,1
5,-14,,"[50.0, -1.27, -1.27]",200000000,530667000,10000000,1
5,-14,,"[50.0, 1.27, -1.27]",200000000,530667000,10000000,1
5,-14,,"[-50.0, 1.27, -1.27]",200000000,530667000,10000000,1
5,-14,,"[-50.0, -1.27, 1.27]",200000000,530667000,10000000,1
5,-14,,"[50.0, -1.27, 1.27]",200000000,530667000,10000000,1
5,-14,,"[50.0, 1.27, 1.27]",200000000,530667000,10000000,1
5,-14,,"[-50.0, 1.27, 1.27]",200000000,530667000,10000000,1
25,-11,,"[-50.0, -1.27, -1.27]",50000000,542448000,10000000,1
25,-11,,"[50.0, -1.27, -1.27]",50000000,542448000,10000000,1
25,-11,,"[50.0, 1.27, -1.27]",50000000,542448000,10000000,1
25,-11,,"[-50.0, 1.27, -1.27]",50000000,542448000,10000000,1
25,-11,,"[-50.0, -1.27, 1.27]",50000000,542448000,10000000,1
25,-11,,"[50.0, -1.27, 1.27]",50000000,542448000,10000000,1
25,-11,,"[50.0, 1.27, 1.27]",50000000,542448000,10000000,1
25,-11,,"[-50.0, 1.27, 1.27]",50000000,542448000,10000000,1
-7,8,,"[-50.0, -1.27, -1.27]",680000000,536070000,10000000,1
-7,8,,"[50.0, -1.27, -1.27]",680000000,536070000,10000000,1
-7,8,,"[50.0, 1.27, -1.27]",680000000,536070000,10000000,1
-7,8,,"[-50.0, 1.27, -1.27]",680000000,536070000,10000000,1
-7,8,,"[-50.0, -1.27, 1.27]",680000000,536070000,10000000,1
-7,8,,"[50.0, -1.27, 1.27]",680000000,536070000,10000000,1
-7,8,,"[50.0, 1.27, 1.27]",680000000,536070000,10000000,1
-7,8,,"[-50.0, 1.27, 1.27]",680000000,536070000,10000000,1
-15,8,,"[-50.0, -1.27, -1.27]",900000000,532374000,10000000,1
-15,8,,"[50.0, -1.27, -1.27]",900000000,532374000,10000000,1
-15,8,,"[50.0, 1.27, -1.27]",900000000,532374000,10000000,1
-15,8,,"[-50.0, 1.27, -1.27]",900000000,532374000,10000000,1
-15,8,,"[-50.0, -1.27, 1.27]",900000000,532374000,10000000,1
-15,8,,"[50.0, -1.27, 1.27]",900000000,532374000,10000000,1
-15,8,,"[50.0, 1.27, 1.27]",900000000,532374000,10000000,1
-15,8,,"[-50.0, 1.27, 1.27]",900000000,532374000,10000000,1
30,-9,,"[-50.0, -1.27, -1.27]",50000000,544527000,10000000,1
30,-9,,"[50.0, -1.27, -1.27]",50000000,544527000,10000000,1
30,-9,,"[50.0, 1.27, -1.27]",50000000,544527000,10000000,1
30,-9,,"[-50.0, 1.27, -1.27]",50000000,544527000,10000000,1
30,-9,,"[-50.0, -1.27, 1.27]",50000000,544527000,10000000,1
30,-9,,"[50.0, -1.27, 1.27]",50000000,544527000,10000000,1
30,-9,,"[50.0, 1.27, 1.27]",50000000,544527000,10000000,1
30,-9,,"[-50.0, 1.27, 1.27]",50000000,544527000,10000000,1
10,-12,,"[-50.0, -1.27, -1.27]",100000000,532746000,10000000,1
10,-12,,"[50.0, -1.27, -1.27]",100000000,532746000,10000000,1
10,-12,,"[50.0, 1.27, -1.27]",100000000,532746000,10000000,1
10,-12,,"[-50.0, 1.27, -1.27]",100000000,532746000,10000000,1
10,-12,,"[-50.0, -1.27, 1.27]",100000000,532746000,10000000,1
10,-12,,"[50.0, -1.27, 1.27]",100000000,532746000,10000000,1
10,-12,,"[50.0, 1.27, 1.27]",100000000,532746000,10000000,1
10,-12,,"[-50.0, 1.27, 1.27]",100000000,532746000,10000000,1
-6,-3,,"[-50.0, -1.27, -1.27]",640000000,541614000,10000000,1
-6,-3,,"[50.0, -1.27, -1.27]",640000000,541614000,10000000,1
-6,-3,,"[50.0, 1.27, -1.27]",640000000,541614000,10000000,1
-6,-3,,"[-50.0, 1.27, -1.27]",640000000,541614000,10000000,1
-6,-3,,"[-50.0, -1.27, 1.27]",640000000,541614000,10000000,1
-6,-3,,"[50.0, -1.27, 1.27]",640000000,541614000,10000000,1
-6,-3,,"[50.0, 1.27, 1.27]",640000000,541614000,10000000,1
-6,-3,,"[-50.0, 1.27, 1.27]",640000000,541614000,10000000,1
0,-6,,"[-50.0, -1.27, -1.27]",400000000,521658000,10000000,1
0,-6,,"[50.0, -1.27, -1.27]",400000000,521658000,10000000,1
0,-6,,"[50.0, 1.27, -1.27]",400000000,521658000,10000000,1
0,-6,,"[-50.0, 1.27, -1.27]",400000000,521658000,10000000,1
0,-6,,"[-50.0, -1.27, 1.27]",400000000,521658000,10000000,1
0,-6,,"[50.0, -1.27, 1.27]",400000000,521658000,10000000,1
0,-6,,"[50.0, 1.27, 1.27]",400000000,521658000,10000000,1
0,-6,,"[-50.0, 1.27, 1.27]",400000000,521658000,10000000,1
-8,15,,"[-50.0, -1.27, -1.27]",720000000,532374000,10000000,1
-8,15,,"[50.0, -1.27, -1.27]",720000000,532374000,10000000,1
-8,15,,"[50.0, 1.27, -1.27]",720000000,532374000,10000000,1
-8,15,,"[-50.0, 1.27, -1.27]",720000000,532374000,10000000,1
-8,15,,"[-50.0, -1.27, 1.27]",720000000,532374000,10000000,1
-8,15,,"[50.0, -1.27, 1.27]",720000000,532374000,10000000,1
-8,15,,"[50.0, 1.27, 1.27]",720000000,532374000,10000000,1
-8,15,,"[-50.0, 1.27, 1.27]",720000000,532374000,10000000,1
0,0,,"[-50.0, -1.27, -1.27]",400000000,345000000,10000000,0
0,0,,"[50.0, -1.27, -1.27]",400000000,345000000,10000000,0
0,0,,"[50.0, 1.27, -1.27]",400000000,345000000,10000000,0
0,0,,"[-50.0, 1.27, -1.27]",400000000,345000000,10000000,0
0,0,,"[-50.0, -1.27, 1.27]",400000000,345000000,10000000,0
0,0,,"[50.0, -1.27, 1.27]",400000000,345000000,10000000,0
0,0,,"[50.0, 1.27, 1.27]",400000000,345000000,10000000,0
0,0,,"[-50.0, 1.27, 1.27]",400000000,345000000,10000000,0
-11,22,,"[-50.0, -1.27, -1.27]",820000000,527754000,10000000,1
-11,22,,"[50.0, -1.27, -1.27]",820000000,527754000,10000000,1
-11,22,,"[50.0, 1.27, -1.27]",820000000,527754000,10000000,1
-11,22,,"[-50.0, 1.27, -1.27]",820000000,527754000,10000000,1
-11,22,,"[-50.0, -1.27, 1.27]",820000000,527754000,10000000,1
-11,22,,"[50.0, -1.27, 1.27]",820000000,527754000,10000000,1
-11,22,,"[50.0, 1.27, 1.27]",820000000,527754000,10000000,1
-11,22,,"[-50.0, 1.27, 1.27]",820000000,527754000,10000000,1
42,25,,"[-50.0, -1.27, -1.27]",50000000,352854000,10000000,1
42,25,,"[50.0, -1.27, -1.27]",50000000,352854000,10000000,1
42,25,,"[50.0, 1.27, -1.27]",50000000,352854000,10000000,1
42,25,,"[-50.0, 1.27, -1.27]",50000000,352854000,10000000,1
42,25,,"[-50.0, -1.27, 1.27]",50000000,352854000,10000000,1
42,25,,"[50.0, -1.27, 1.27]",50000000,352854000,10000000,1
42,25,,"[50.0, 1.27, 1.27]",50000000,352854000,10000000,1
42,25,,"[-50.0, 1.27, 1.27]",50000000,352854000,10000000,1
-12,38,,"[-50.0, -1.27, -1.27]",840000000,519900000,10000000,1
-12,38,,"[50.0, -1.27, -1.27]",840000000,519900000,10000000,1
-12,38,,"[50.0, 1.27, -1.27]",840000000,519900000,10000000,1
-12,38,,"[-50.0, 1.27, -1.27]",840000000,519900000,10000000,1
-12,38,,"[-50.0, -1.27, 1.27]",840000000,519900000,10000000,1
-12,38,,"[50.0, -1.27, 1.27]",840000000,519900000,10000000,1
-12,38,,"[50.0, 1.27, 1.27]",840000000,519900000,10000000,1
-12,38,,"[-50.0, 1.27, 1.27]",840000000,519900000,10000000,1
-13,33,,"[-50.0, -1.27, -1.27]",860000000,521748000,10000000,1
-13,33,,"[50.0, -1.27, -1.27]",860000000,521748000,10000000,1
-13,33,,"[50.0, 1.27, -1.27]",860000000,521748000,10000000,1
-13,33,,"[-50.0, 1.27, -1.27]",860000000,521748000,10000000,1
-13,33,,"[-50.0, -1.27, 1.27]",860000000,521748000,10000000,1
-13,33,,"[50.0, -1.27, 1.27]",860000000,521748000,10000000,1
-13,33,,"[50.0, 1.27, 1.27]",860000000,521748000,10000000,1
-13,33,,"[-50.0, 1.27, 1.27]",860000000,521748000,10000000,1
34,25,,"[-50.0, -1.27, -1.27]",50000000,349158000,10000000,1
34,25,,"[50.0, -1.27, -1.27]",50000000,349158000,10000000,1
34,25,,"[50.0, 1.27, -1.27]",50000000,349158000,10000000,1
34,25,,"[-50.0, 1.27, -1.27]",50000000,349158000,10000000,1
34,25,,"[-50.0, -1.27, 1.27]",50000000,349158000,10000000,1
34,25,,"[50.0, -1.27, 1.27]",50000000,349158000,10000000,1
34,25,,"[50.0, 1.27, 1.27]",50000000,349158000,10000000,1
34,25,,"[-50.0, 1.27, 1.27]",50000000,349158000,10000000,1
38,28,,"[-50.0, -1.27, -1.27]",50000000,349620000,10000000,1
38,28,,"[50.0, -1.27, -1.27]",50000000,349620000,10000000,1
38,28,,"[50.0, 1.27, -1.27]",50000000,349620000,10000000,1
38,28,,"[-50.0, 1.27, -1.27]",50000000,349620000,10000000,1
38,28,,"[-50.0, -1.27, 1.27]",50000000,349620000,10000000,1
38,28,,"[50.0, -1.27, 1.27]",50000000,349620000,10000000,1
